Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time
ORD496,Little Caesars,"Miami, Fl",2025-02-21 19:45:00,2025-02-21 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-02-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD497,Marco'S Pizza,"Tulsa, Ok",2025-02-22 18:00:00,2025-02-22 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,True,7.5,0.75,1-02-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD498,Domino'S,"Minneapolis, Mn",2025-02-23 20:15:00,2025-02-23 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,True,5.0,0.4444444444444444,1-02-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD499,Papa John'S,"Arlington, Tx",2025-02-24 18:00:00,2025-02-24 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-02-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD500,Pizza Hut,"New Orleans, La",2025-02-25 19:15:00,2025-02-25 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-02-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD501,Little Caesars,"Wichita, Ks",2025-02-26 20:30:00,2025-02-26 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,False,5.0,0.625,1-02-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD502,Marco'S Pizza,"Cleveland, Oh",2025-02-27 18:45:00,2025-02-27 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-02-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD503,Domino'S,"Tampa, Fl",2025-02-28 19:00:00,2025-02-28 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Domino'S Cash,True,False,5.0,0.4,1-02-01,Offline,23.4,26.0,True,12,3,19,30.25943396226415
ORD504,Papa John'S,"Bakersfield, Ca",2025-03-01 20:00:00,2025-03-01 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,1-03-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD505,Pizza Hut,"Aurora, Co",2025-03-02 18:30:00,2025-03-02 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,True,10.0,1.0,1-03-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD506,Little Caesars,"Anaheim, Ca",2025-03-03 19:45:00,2025-03-03 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-03-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD507,Marco'S Pizza,"Honolulu, Hi",2025-03-04 18:00:00,2025-03-04 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,False,7.5,0.75,1-03-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD508,Domino'S,"Lexington, Ky",2025-03-05 20:15:00,2025-03-05 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-03-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD509,Papa John'S,"Stockton, Ca",2025-03-06 18:00:00,2025-03-06 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-03-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD510,Pizza Hut,"Corpus Christi, Tx",2025-03-07 19:15:00,2025-03-07 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-03-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD511,Little Caesars,"Henderson, Nv",2025-03-08 20:30:00,2025-03-08 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,True,5.0,0.625,1-03-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD512,Marco'S Pizza,"Riverside, Ca",2025-03-09 18:45:00,2025-03-09 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,True,8.0,0.4,1-03-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD513,Domino'S,"Newark, Nj",2025-03-10 19:00:00,2025-03-10 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Card,True,False,5.0,0.4,1-03-01,Online,23.4,26.0,True,12,3,19,30.25943396226415
ORD514,Papa John'S,"St. Paul, Mn",2025-03-11 20:00:00,2025-03-11 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-03-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD515,Pizza Hut,"Plano, Tx",2025-03-12 18:30:00,2025-03-12 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-03-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD516,Little Caesars,"Lincoln, Ne",2025-03-13 19:45:00,2025-03-13 20:25:00,37.5,Xl,Cheese Burst,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-03-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD517,Marco'S Pizza,"Boise, Id",2025-03-14 18:00:00,2025-03-14 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-03-01,Online,7.199999999999999,12.8,False,4,1,18,30.28645833333333
ORD518,Domino'S,"Reno, Nv",2025-03-15 19:15:00,2025-03-15 19:45:00,30.0,Large,Deep Dish,4.0,6.0,Medium,Upi,True,True,5.0,0.6666666666666666,1-03-01,Online,14.4,15.6,False,12,2,19,30.25943396226415
ORD519,Papa John'S,"Scottsdale, Az",2025-03-16 20:30:00,2025-03-16 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Wallet,True,True,5.0,0.625,1-03-01,Online,19.2,20.8,True,20,3,20,28.18627450980392
ORD520,Pizza Hut,"Irving, Tx",2025-03-17 18:45:00,2025-03-17 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-03-01,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD521,Domino'S,"Orlando, Fl",2025-03-18 19:00:00,2025-03-18 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Card,True,False,5.0,0.4,1-03-01,Online,23.4,26.0,True,12,3,19,30.25943396226415
ORD522,Papa John'S,"Madison, Wi",2025-03-19 20:00:00,2025-03-19 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-03-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD523,Pizza Hut,"Lubbock, Tx",2025-03-20 18:30:00,2025-03-20 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-03-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD524,Little Caesars,"Chandler, Az",2025-03-21 19:45:00,2025-03-21 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-03-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD525,Marco'S Pizza,"Garland, Tx",2025-03-22 18:00:00,2025-03-22 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,True,7.5,0.75,1-03-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD526,Domino'S,"Glendale, Az",2025-03-23 20:15:00,2025-03-23 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,True,5.0,0.4444444444444444,1-03-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD527,Papa John'S,"Akron, Oh",2025-03-24 18:00:00,2025-03-24 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-03-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD528,Pizza Hut,"Baton Rouge, La",2025-03-25 19:15:00,2025-03-25 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-03-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD529,Little Caesars,"Durham, Nc",2025-03-26 20:30:00,2025-03-26 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,False,5.0,0.625,1-03-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD530,Marco'S Pizza,"Chula Vista, Ca",2025-03-27 18:45:00,2025-03-27 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-03-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD531,Domino'S,"Fort Wayne, In",2025-03-28 19:00:00,2025-03-28 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Domino'S Cash,True,False,5.0,0.4,1-03-01,Offline,23.4,26.0,True,12,3,19,30.25943396226415
ORD532,Papa John'S,"St. Petersburg, Fl",2025-03-29 20:00:00,2025-03-29 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,1-03-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD533,Pizza Hut,"Jersey City, Nj",2025-03-30 18:30:00,2025-03-30 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,True,10.0,1.0,1-03-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD534,Little Caesars,"St. Louis, Mo",2025-03-31 19:45:00,2025-03-31 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-03-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD535,Marco'S Pizza,"Norfolk, Va",2025-04-01 18:00:00,2025-04-01 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,False,7.5,0.75,1-04-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD536,Domino'S,"Laredo, Tx",2025-04-02 20:15:00,2025-04-02 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-04-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD537,Papa John'S,"Chandler, Az",2025-04-03 18:00:00,2025-04-03 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-04-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD538,Pizza Hut,"Lubbock, Tx",2025-04-04 19:15:00,2025-04-04 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-04-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD539,Little Caesars,"Garland, Tx",2025-04-05 20:30:00,2025-04-05 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,True,5.0,0.625,1-04-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD540,Marco'S Pizza,"Glendale, Az",2025-04-06 18:45:00,2025-04-06 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,True,8.0,0.4,1-04-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD541,Domino'S,"Akron, Oh",2025-04-07 19:00:00,2025-04-07 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Card,True,False,5.0,0.4,1-04-01,Online,23.4,26.0,True,12,3,19,30.25943396226415
ORD542,Papa John'S,"Baton Rouge, La",2025-04-08 20:00:00,2025-04-08 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-04-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD543,Pizza Hut,"Durham, Nc",2025-04-09 18:30:00,2025-04-09 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-04-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD544,Domino'S,"Austin, Tx",2025-04-10 19:00:00,2025-04-10 19:45:00,37.5,Large,Thai Chicken,4.0,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,1-04-01,Online,16.8,28.199999999999996,True,12,2,19,30.25943396226415
ORD545,Papa John'S,"Denver, Co",2025-04-11 20:15:00,2025-04-11 20:55:00,37.5,Medium,Sicilian,3.0,6.5,High,Wallet,True,False,6.153846153846154,0.4615384615384616,1-04-01,Online,15.6,24.4,True,6,3,20,28.18627450980392
ORD546,Pizza Hut,"Miami, Fl",2025-04-12 18:45:00,2025-04-12 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,True,8.0,0.4,1-04-01,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD547,Little Caesars,"Seattle, Wa",2025-04-13 19:30:00,2025-04-13 20:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,True,5.0,0.625,1-04-01,Online,19.2,20.8,True,20,3,19,28.84422110552764
ORD548,Marco'S Pizza,"Portland, Or",2025-04-14 18:00:00,2025-04-14 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,False,7.5,0.75,1-04-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD549,Domino'S,"Chicago, Il",2025-04-15 20:15:00,2025-04-15 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-04-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD550,Papa John'S,"Boston, Ma",2025-04-16 18:00:00,2025-04-16 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-04-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD551,Pizza Hut,"Atlanta, Ga",2025-04-17 19:15:00,2025-04-17 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-04-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD552,Little Caesars,"Phoenix, Az",2025-04-18 20:30:00,2025-04-18 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,False,5.0,0.625,1-04-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD553,Marco'S Pizza,"San Diego, Ca",2025-04-19 18:45:00,2025-04-19 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,True,8.0,0.4,1-04-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD554,Domino'S,"Columbus, Oh",2025-04-20 19:00:00,2025-04-20 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Domino'S Cash,True,True,5.0,0.4,1-04-01,Offline,23.4,26.0,True,12,3,19,30.25943396226415
ORD555,Papa John'S,"Charlotte, Nc",2025-04-21 20:00:00,2025-04-21 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-04-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD556,Pizza Hut,"Nashville, Tn",2025-04-22 18:30:00,2025-04-22 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-04-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD557,Little Caesars,"Oklahoma City, Ok",2025-04-23 19:45:00,2025-04-23 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-04-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD558,Marco'S Pizza,"Las Vegas, Nv",2025-04-24 18:00:00,2025-04-24 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,False,7.5,0.75,1-04-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD559,Domino'S,"Indianapolis, In",2025-04-25 20:15:00,2025-04-25 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-04-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD560,Papa John'S,"San Jose, Ca",2025-04-26 18:00:00,2025-04-26 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,1-04-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD561,Pizza Hut,"Jacksonville, Fl",2025-04-27 19:15:00,2025-04-27 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,True,5.0,0.6666666666666666,1-04-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD562,Little Caesars,"Fort Worth, Tx",2025-04-28 20:30:00,2025-04-28 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,False,5.0,0.625,1-04-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD563,Marco'S Pizza,"Memphis, Tn",2025-04-29 18:45:00,2025-04-29 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-04-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD564,Domino'S,"Baltimore, Md",2025-04-30 19:00:00,2025-04-30 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Card,True,False,5.0,0.4,1-04-01,Online,23.4,26.0,True,12,3,19,30.25943396226415
ORD565,Papa John'S,"Milwaukee, Wi",2025-05-01 20:00:00,2025-05-01 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-05-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD566,Pizza Hut,"Albuquerque, Nm",2025-05-02 18:30:00,2025-05-02 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-05-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD567,Little Caesars,"Tucson, Az",2025-05-03 19:45:00,2025-05-03 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,True,5.333333333333333,0.6666666666666666,1-05-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD568,Marco'S Pizza,"Fresno, Ca",2025-05-04 18:00:00,2025-05-04 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,True,7.5,0.75,1-05-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD569,Domino'S,"Sacramento, Ca",2025-05-05 20:15:00,2025-05-05 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-05-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD570,Papa John'S,"Milwaukee, Wi",2025-05-01 20:00:00,2025-05-01 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-05-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD571,Domino'S,"New York, Ny",2025-05-07 19:00:00,2025-05-07 19:45:00,37.5,Large,Thai Chicken,4.0,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,1-05-01,Online,16.8,28.199999999999996,True,12,2,19,30.25943396226415
ORD572,Papa John'S,"Los Angeles, Ca",2025-05-08 20:15:00,2025-05-08 20:55:00,37.5,Medium,Sicilian,3.0,6.5,High,Wallet,True,False,6.153846153846154,0.4615384615384616,1-05-01,Online,15.6,24.4,True,6,3,20,28.18627450980392
ORD573,Pizza Hut,"Chicago, Il",2025-05-09 18:45:00,2025-05-09 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-05-01,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD574,Little Caesars,"Houston, Tx",2025-05-10 19:30:00,2025-05-10 20:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,True,5.0,0.625,1-05-01,Online,19.2,20.8,True,20,3,19,28.84422110552764
ORD575,Marco'S Pizza,"Phoenix, Az",2025-05-11 18:00:00,2025-05-11 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,True,7.5,0.75,1-05-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD576,Domino'S,"Philadelphia, Pa",2025-05-12 20:15:00,2025-05-12 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-05-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD577,Papa John'S,"San Antonio, Tx",2025-05-13 18:00:00,2025-05-13 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-05-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD578,Pizza Hut,"San Diego, Ca",2025-05-14 19:15:00,2025-05-14 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-05-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD579,Little Caesars,"Dallas, Tx",2025-05-15 20:30:00,2025-05-15 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,False,5.0,0.625,1-05-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD580,Marco'S Pizza,"San Jose, Ca",2025-05-16 18:45:00,2025-05-16 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-05-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD581,Domino'S,"Austin, Tx",2025-05-17 19:00:00,2025-05-17 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Domino'S Cash,True,True,5.0,0.4,1-05-01,Offline,23.4,26.0,True,12,3,19,30.25943396226415
ORD582,Papa John'S,"Jacksonville, Fl",2025-05-18 20:00:00,2025-05-18 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,1-05-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD583,Pizza Hut,"Fort Worth, Tx",2025-05-19 18:30:00,2025-05-19 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-05-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD584,Little Caesars,"Columbus, Oh",2025-05-20 19:45:00,2025-05-20 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-05-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD585,Marco'S Pizza,"Charlotte, Nc",2025-05-21 18:00:00,2025-05-21 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,False,7.5,0.75,1-05-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD586,Domino'S,"San Francisco, Ca",2025-05-22 20:15:00,2025-05-22 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,False,5.0,0.4444444444444444,1-05-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD587,Papa John'S,"Indianapolis, In",2025-05-23 18:00:00,2025-05-23 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-05-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD588,Pizza Hut,"Seattle, Wa",2025-05-24 19:15:00,2025-05-24 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,True,5.0,0.6666666666666666,1-05-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD589,Little Caesars,"Denver, Co",2025-05-25 20:30:00,2025-05-25 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,True,5.0,0.625,1-05-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD590,Marco'S Pizza,"Washington, Dc",2025-05-26 18:45:00,2025-05-26 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-05-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD591,Domino'S,"Boston, Ma",2025-05-27 19:00:00,2025-05-27 19:50:00,37.5,Large,Non-Veg,4.0,9.75,High,Card,True,False,5.0,0.4,1-05-01,Online,23.4,26.0,True,12,3,19,30.25943396226415
ORD592,Papa John'S,"El Paso, Tx",2025-05-28 20:00:00,2025-05-28 20:35:00,35.0,Medium,Gluten-Free,3.0,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,1-05-01,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD593,Pizza Hut,"Detroit, Mi",2025-05-29 18:30:00,2025-05-29 18:50:00,20.0,Small,Vegan,2.0,2.0,Low,Upi,True,False,10.0,1.0,1-05-01,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD594,Little Caesars,"Nashville, Tn",2025-05-30 19:45:00,2025-05-30 20:25:00,37.5,Xl,Stuffed Crust,5.0,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,1-05-01,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD595,Marco'S Pizza,"Memphis, Tn",2025-05-31 18:00:00,2025-05-31 18:30:00,30.0,Medium,Non-Veg,3.0,4.0,Medium,Upi,True,True,7.5,0.75,1-05-01,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD596,Domino'S,"Portland, Or",2025-06-01 20:15:00,2025-06-01 21:00:00,37.5,Large,Veg,4.0,9.0,High,Cash,True,True,5.0,0.4444444444444444,1-06-01,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD597,Papa John'S,"Oklahoma City, Ok",2025-06-02 18:00:00,2025-06-02 18:20:00,20.0,Medium,Veg,2.0,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,1-06-01,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD598,Pizza Hut,"Las Vegas, Nv",2025-06-03 19:15:00,2025-06-03 19:45:00,30.0,Large,Non-Veg,4.0,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,1-06-01,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD599,Little Caesars,"Atlanta, Ga",2025-06-04 20:30:00,2025-06-04 21:10:00,37.5,Xl,Cheese Burst,5.0,8.0,High,Card,True,False,5.0,0.625,1-06-01,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD600,Marco'S Pizza,"Miami, Fl",2025-06-05 18:45:00,2025-06-05 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,False,8.0,0.4,1-06-01,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD601,Domino'S,"New York, Ny",2025-06-06 19:00:00,2025-06-06 19:45:00,37.5,Large,Thai Chicken,4.0,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,1-06-01,Online,16.8,28.199999999999996,True,12,2,19,30.25943396226415
ORD602,Papa John'S,"Los Angeles, Ca",2025-06-07 20:15:00,2025-06-07 20:55:00,37.5,Medium,Sicilian,3.0,6.5,High,Wallet,True,True,6.153846153846154,0.4615384615384616,1-06-01,Online,15.6,24.4,True,6,3,20,28.18627450980392
ORD603,Pizza Hut,"Chicago, Il",2025-06-08 18:45:00,2025-06-08 19:05:00,20.0,Small,Vegan,1.5,2.5,Low,Cash,True,True,8.0,0.4,1-06-01,Offline,6.0,14.0,False,1,1,18,29.94845360824742
