Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time
ORD517,Marco's Pizza,"Boise, ID",2025-03-14 18:00:00,2025-03-14 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,March,Online,7.199999999999999,12.8,False,4,1,18,30.28645833333333
ORD518,Domino's,"Reno, NV",2025-03-15 19:15:00,2025-03-15 19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,30.25943396226415
ORD519,Papa John's,"Scottsdale, AZ",2025-03-16 20:30:00,2025-03-16 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,True,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.18627450980392
ORD520,Pizza Hut,"Irving, TX",2025-03-17 18:45:00,2025-03-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD521,Domino's,"Orlando, FL",2025-03-18 19:00:00,2025-03-18 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,March,Online,24.0,26.0,True,12,3,19,30.25943396226415
ORD522,Papa John's,"Madison, WI",2025-03-19 20:00:00,2025-03-19 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD523,Pizza Hut,"Lubbock, TX",2025-03-20 18:30:00,2025-03-20 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD524,Little Caesars,"Chandler, AZ",2025-03-21 19:45:00,2025-03-21 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD525,Marco's Pizza,"Garland, TX",2025-03-22 18:00:00,2025-03-22 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,March,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD526,Domino's,"Glendale, AZ",2025-03-23 20:15:00,2025-03-23 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,March,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD527,Papa John's,"Akron, OH",2025-03-24 18:00:00,2025-03-24 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,March,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD528,Pizza Hut,"Baton Rouge, LA",2025-03-25 19:15:00,2025-03-25 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD529,Little Caesars,"Durham, NC",2025-03-26 20:30:00,2025-03-26 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD530,Marco's Pizza,"Chula Vista, CA",2025-03-27 18:45:00,2025-03-27 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD531,Domino's,"Fort Wayne, IN",2025-03-28 19:00:00,2025-03-28 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,False,5.0,0.4,March,Offline,24.0,26.0,True,12,3,19,30.25943396226415
ORD532,Papa John's,"St. Petersburg, FL",2025-03-29 20:00:00,2025-03-29 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD533,Pizza Hut,"Jersey City, NJ",2025-03-30 18:30:00,2025-03-30 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,March,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD534,Little Caesars,"St. Louis, MO",2025-03-31 19:45:00,2025-03-31 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD535,Marco's Pizza,"Norfolk, VA",2025-04-01 18:00:00,2025-04-01 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,April,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD536,Domino's,"Laredo, TX",2025-04-02 20:15:00,2025-04-02 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,April,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD537,Papa John's,"Chandler, AZ",2025-04-03 18:00:00,2025-04-03 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,April,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD538,Pizza Hut,"Lubbock, TX",2025-04-04 19:15:00,2025-04-04 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,April,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD539,Little Caesars,"Garland, TX",2025-04-05 20:30:00,2025-04-05 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,April,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD540,Marco's Pizza,"Glendale, AZ",2025-04-06 18:45:00,2025-04-06 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,April,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD541,Domino's,"Akron, OH",2025-04-07 19:00:00,2025-04-07 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,April,Online,24.0,26.0,True,12,3,19,30.25943396226415
ORD542,Papa John's,"Baton Rouge, LA",2025-04-08 20:00:00,2025-04-08 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,April,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD543,Pizza Hut,"Durham, NC",2025-04-09 18:30:00,2025-04-09 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,April,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD544,Domino's,"Austin, TX",2025-04-10 19:00:00,2025-04-10 19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,April,Online,16.8,28.2,True,12,2,19,30.25943396226415
ORD545,Papa John's,"Denver, CO",2025-04-11 20:15:00,2025-04-11 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,True,False,6.153846153846154,0.4615384615384616,April,Online,15.6,24.4,True,6,3,20,28.18627450980392
ORD546,Pizza Hut,"Miami, FL",2025-04-12 18:45:00,2025-04-12 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,April,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD547,Little Caesars,"Seattle, WA",2025-04-13 19:30:00,2025-04-13 20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,April,Online,19.2,20.8,True,20,3,19,28.84422110552764
ORD548,Marco's Pizza,"Portland, OR",2025-04-14 18:00:00,2025-04-14 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,April,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD549,Domino's,"Chicago, IL",2025-04-15 20:15:00,2025-04-15 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,April,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD550,Papa John's,"Boston, MA",2025-04-16 18:00:00,2025-04-16 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,April,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD551,Pizza Hut,"Atlanta, GA",2025-04-17 19:15:00,2025-04-17 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,April,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD552,Little Caesars,"Phoenix, AZ",2025-04-18 20:30:00,2025-04-18 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,April,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD553,Marco's Pizza,"San Diego, CA",2025-04-19 18:45:00,2025-04-19 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,April,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD554,Domino's,"Columbus, OH",2025-04-20 19:00:00,2025-04-20 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,True,5.0,0.4,April,Offline,24.0,26.0,True,12,3,19,30.25943396226415
ORD555,Papa John's,"Charlotte, NC",2025-04-21 20:00:00,2025-04-21 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,April,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD556,Pizza Hut,"Nashville, TN",2025-04-22 18:30:00,2025-04-22 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,April,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD557,Little Caesars,"Oklahoma City, OK",2025-04-23 19:45:00,2025-04-23 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,April,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD558,Marco's Pizza,"Las Vegas, NV",2025-04-24 18:00:00,2025-04-24 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,April,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD559,Domino's,"Indianapolis, IN",2025-04-25 20:15:00,2025-04-25 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,April,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD560,Papa John's,"San Jose, CA",2025-04-26 18:00:00,2025-04-26 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,April,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD561,Pizza Hut,"Jacksonville, FL",2025-04-27 19:15:00,2025-04-27 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,True,5.0,0.6666666666666666,April,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD562,Little Caesars,"Fort Worth, TX",2025-04-28 20:30:00,2025-04-28 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,April,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD563,Marco's Pizza,"Memphis, TN",2025-04-29 18:45:00,2025-04-29 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,April,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD564,Domino's,"Baltimore, MD",2025-04-30 19:00:00,2025-04-30 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,April,Online,24.0,26.0,True,12,3,19,30.25943396226415
ORD565,Papa John's,"Milwaukee, WI",2025-05-01 20:00:00,2025-05-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD566,Pizza Hut,"Albuquerque, NM",2025-05-02 18:30:00,2025-05-02 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,May,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD567,Little Caesars,"Tucson, AZ",2025-05-03 19:45:00,2025-05-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,True,5.333333333333333,0.6666666666666666,May,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD568,Marco's Pizza,"Fresno, CA",2025-05-04 18:00:00,2025-05-04 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD569,Domino's,"Sacramento, CA",2025-05-05 20:15:00,2025-05-05 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,May,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD570,Papa John's,"Milwaukee, WI",2025-05-01 20:00:00,2025-05-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD571,Domino's,"New York, NY",2025-05-07 19:00:00,2025-05-07 19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,May,Online,16.8,28.2,True,12,2,19,30.25943396226415
ORD572,Papa John's,"Los Angeles, CA",2025-05-08 20:15:00,2025-05-08 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,True,False,6.153846153846154,0.4615384615384616,May,Online,15.6,24.4,True,6,3,20,28.18627450980392
ORD573,Pizza Hut,"Chicago, IL",2025-05-09 18:45:00,2025-05-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,May,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD574,Little Caesars,"Houston, TX",2025-05-10 19:30:00,2025-05-10 20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,May,Online,19.2,20.8,True,20,3,19,28.84422110552764
ORD575,Marco's Pizza,"Phoenix, AZ",2025-05-11 18:00:00,2025-05-11 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD576,Domino's,"Philadelphia, PA",2025-05-12 20:15:00,2025-05-12 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,May,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD577,Papa John's,"San Antonio, TX",2025-05-13 18:00:00,2025-05-13 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,May,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD578,Pizza Hut,"San Diego, CA",2025-05-14 19:15:00,2025-05-14 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,May,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD579,Little Caesars,"Dallas, TX",2025-05-15 20:30:00,2025-05-15 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,May,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD580,Marco's Pizza,"San Jose, CA",2025-05-16 18:45:00,2025-05-16 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,May,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD581,Domino's,"Austin, TX",2025-05-17 19:00:00,2025-05-17 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,True,5.0,0.4,May,Offline,24.0,26.0,True,12,3,19,30.25943396226415
ORD582,Papa John's,"Jacksonville, FL",2025-05-18 20:00:00,2025-05-18 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD583,Pizza Hut,"Fort Worth, TX",2025-05-19 18:30:00,2025-05-19 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,May,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD584,Little Caesars,"Columbus, OH",2025-05-20 19:45:00,2025-05-20 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,May,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD585,Marco's Pizza,"Charlotte, NC",2025-05-21 18:00:00,2025-05-21 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD586,Domino's,"San Francisco, CA",2025-05-22 20:15:00,2025-05-22 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,May,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD587,Papa John's,"Indianapolis, IN",2025-05-23 18:00:00,2025-05-23 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,May,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD588,Pizza Hut,"Seattle, WA",2025-05-24 19:15:00,2025-05-24 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,True,5.0,0.6666666666666666,May,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD589,Little Caesars,"Denver, CO",2025-05-25 20:30:00,2025-05-25 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,May,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD590,Marco's Pizza,"Washington, DC",2025-05-26 18:45:00,2025-05-26 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,May,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD591,Domino's,"Boston, MA",2025-05-27 19:00:00,2025-05-27 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,May,Online,24.0,26.0,True,12,3,19,30.25943396226415
ORD592,Papa John's,"El Paso, TX",2025-05-28 20:00:00,2025-05-28 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD593,Pizza Hut,"Detroit, MI",2025-05-29 18:30:00,2025-05-29 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,May,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD594,Little Caesars,"Nashville, TN",2025-05-30 19:45:00,2025-05-30 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,May,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD595,Marco's Pizza,"Memphis, TN",2025-05-31 18:00:00,2025-05-31 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD596,Domino's,"Portland, OR",2025-06-01 20:15:00,2025-06-01 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,June,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD597,Papa John's,"Oklahoma City, OK",2025-06-02 18:00:00,2025-06-02 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,June,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD598,Pizza Hut,"Las Vegas, NV",2025-06-03 19:15:00,2025-06-03 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,June,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD599,Little Caesars,"Atlanta, GA",2025-06-04 20:30:00,2025-06-04 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,June,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD600,Marco's Pizza,"Miami, FL",2025-06-05 18:45:00,2025-06-05 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD601,Domino's,"New York, NY",2025-06-06 19:00:00,2025-06-06 19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,June,Online,16.8,28.2,True,12,2,19,30.25943396226415
ORD602,Papa John's,"Los Angeles, CA",2025-06-07 20:15:00,2025-06-07 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,True,True,6.153846153846154,0.4615384615384616,June,Online,15.6,24.4,True,6,3,20,28.18627450980392
ORD603,Pizza Hut,"Chicago, IL",2025-06-08 18:45:00,2025-06-08 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,29.94845360824742
ORD604,Little Caesars,"Houston, TX",2025-06-09 19:30:00,2025-06-09 20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,June,Online,19.2,20.8,True,20,3,19,28.84422110552764
ORD605,Marco's Pizza,"Phoenix, AZ",2025-06-10 18:00:00,2025-06-10 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,June,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD606,Domino's,"Philadelphia, PA",2025-06-11 20:15:00,2025-06-11 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,June,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD607,Papa John's,"San Antonio, TX",2025-06-12 18:00:00,2025-06-12 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,June,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD608,Pizza Hut,"San Diego, CA",2025-06-13 19:15:00,2025-06-13 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,June,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD609,Little Caesars,"Dallas, TX",2025-06-14 20:30:00,2025-06-14 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,June,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD610,Marco's Pizza,"San Jose, CA",2025-06-15 18:45:00,2025-06-15 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD611,Domino's,"Austin, TX",2025-06-16 19:00:00,2025-06-16 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,False,5.0,0.4,June,Offline,24.0,26.0,True,12,3,19,30.25943396226415
ORD612,Papa John's,"Jacksonville, FL",2025-06-17 20:00:00,2025-06-17 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,June,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD613,Pizza Hut,"Fort Worth, TX",2025-06-18 18:30:00,2025-06-18 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,June,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD614,Little Caesars,"Columbus, OH",2025-06-19 19:45:00,2025-06-19 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,June,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD615,Marco's Pizza,"Charlotte, NC",2025-06-20 18:00:00,2025-06-20 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,June,Online,9.6,20.4,False,6,2,18,30.28645833333333
ORD616,Domino's,"San Francisco, CA",2025-06-21 20:15:00,2025-06-21 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,June,Offline,21.6,23.4,True,12,3,20,30.25943396226415
ORD617,Papa John's,"Indianapolis, IN",2025-06-22 18:00:00,2025-06-22 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,June,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392
ORD618,Pizza Hut,"Seattle, WA",2025-06-23 19:15:00,2025-06-23 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,June,Online,14.4,15.6,False,12,2,19,29.94845360824742
ORD619,Little Caesars,"Denver, CO",2025-06-24 20:30:00,2025-06-24 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,June,Online,19.2,20.8,True,20,3,20,28.84422110552764
ORD620,Marco's Pizza,"Washington, DC",2025-06-25 18:45:00,2025-06-25 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,30.28645833333333
ORD621,Domino's,"Boston, MA",2025-06-26 19:00:00,2025-06-26 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,June,Online,24.0,26.0,True,12,3,19,30.25943396226415
ORD622,Papa John's,"El Paso, TX",2025-06-27 20:00:00,2025-06-27 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,June,Online,13.2,21.8,True,6,2,20,28.18627450980392
ORD623,Pizza Hut,"Detroit, MI",2025-06-28 18:30:00,2025-06-28 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,June,Online,4.8,15.2,False,2,1,18,29.94845360824742
ORD624,Little Caesars,"Nashville, TN",2025-06-29 19:45:00,2025-06-29 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,True,5.333333333333333,0.6666666666666666,June,Online,18.0,22.0,True,20,3,19,28.84422110552764
ORD625,Domino's,"Austin, TX",2025-06-15 19:20:00,2025-06-15 19:55:00,35,Large,Cheese Burst,4,5.4,Medium,Card,True,True,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,19,30.25943396226415
ORD626,Pizza Hut,"Miami, FL",2025-06-15 20:00:00,2025-06-15 20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,True,True,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,20,29.94845360824742
ORD627,Little Caesars,"Atlanta, GA",2025-06-15 20:05:00,2025-06-15 20:55:00,50,XL,Non-Veg,5,8.7,High,Cash,True,True,5.74712643678161,0.574712643678161,June,Offline,20.88,29.12,True,20,3,20,28.84422110552764
ORD628,Domino's,"Austin, TX",2025-06-15 21:00:00,2025-06-15 21:35:00,35,Large,Cheese Burst,4,5.4,Medium,Card,True,True,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,21,30.25943396226415
ORD629,Papa John's,"Seattle, WA",2025-06-16 17:45:00,2025-06-16 18:10:00,25,Medium,Gluten-Free,3,3.9,Low,UPI,False,False,6.410256410256411,0.7692307692307693,June,Online,9.36,15.64,False,6,1,17,28.18627450980392
ORD630,Pizza Hut,"Miami, FL",2025-06-16 18:30:00,2025-06-16 19:10:00,40,Large,Stuffed Crust,5,6.0,Medium,Wallet,True,False,6.666666666666667,0.8333333333333334,June,Online,14.4,25.6,True,15,2,18,29.94845360824742
ORD631,Domino's,"Phoenix, AZ",2025-06-16 19:00:00,2025-06-16 19:35:00,35,Medium,Veg,2,4.5,Medium,Hut Points,True,False,7.777777777777778,0.4444444444444444,June,Offline,10.8,24.2,True,4,2,19,30.25943396226415
ORD632,Pizza Hut,"Dallas, TX",2025-06-16 20:15:00,2025-06-16 21:00:00,45,Large,Cheese Burst,4,7.2,High,Card,True,False,6.25,0.5555555555555556,June,Online,17.28,27.72,True,12,3,20,29.94845360824742
ORD633,Domino's,"Austin, TX",2025-06-16 21:10:00,2025-06-16 21:40:00,30,Large,Cheese Burst,4,5.4,Medium,Cash,True,False,5.555555555555555,0.7407407407407407,June,Offline,12.96,17.04,False,12,2,21,30.25943396226415
